Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5
0.003300580000000, 0, 1, 0, 1, 0, 1
0.003300590000000, 0, 1, 0, 1, 0, 1
0.003300600000000, 0, 1, 0, 1, 0, 1
0.003300610000000, 0, 1, 0, 1, 0, 1
0.003300620000000, 0, 1, 0, 1, 0, 1
0.003300630000000, 0, 1, 0, 1, 0, 1
0.003300640000000, 0, 1, 0, 1, 0, 1
0.003300650000000, 0, 1, 0, 1, 0, 1
0.003300660000000, 0, 1, 0, 1, 0, 1
0.003300670000000, 0, 1, 0, 1, 0, 1
0.003300680000000, 0, 1, 0, 1, 0, 1
0.003300690000000, 0, 1, 0, 1, 0, 1
0.003300700000000, 0, 1, 0, 1, 0, 1
0.003300710000000, 0, 1, 0, 1, 0, 1
0.003300720000000, 0, 1, 0, 1, 0, 1
0.003300730000000, 0, 1, 0, 1, 0, 1
0.003300740000000, 0, 1, 0, 1, 0, 1
0.003300750000000, 0, 1, 0, 1, 0, 1
0.003300760000000, 0, 1, 0, 1, 0, 1
0.003300770000000, 0, 1, 0, 1, 0, 1
0.003300780000000, 0, 1, 0, 1, 0, 1
0.003300790000000, 0, 1, 0, 1, 0, 1
0.003300800000000, 0, 1, 0, 1, 0, 1
0.003300810000000, 0, 1, 0, 1, 0, 1
0.003300820000000, 0, 1, 0, 1, 0, 1
0.003300830000000, 0, 1, 0, 1, 0, 1
0.003300840000000, 0, 1, 0, 1, 0, 1
0.003300850000000, 0, 1, 0, 1, 0, 1
0.003300860000000, 0, 1, 0, 1, 0, 1
0.003300870000000, 0, 1, 0, 1, 0, 1
0.003300880000000, 0, 1, 0, 1, 0, 1
0.003300890000000, 0, 1, 0, 1, 0, 1
0.003300900000000, 0, 1, 0, 1, 0, 1
0.003300910000000, 0, 1, 0, 1, 0, 1
0.003300920000000, 0, 1, 0, 1, 0, 1
0.003300930000000, 0, 1, 0, 1, 0, 1
0.003300940000000, 0, 1, 0, 1, 0, 1
0.003300950000000, 0, 1, 0, 1, 0, 1
0.003300960000000, 0, 1, 0, 1, 0, 1
0.003300970000000, 0, 1, 0, 1, 0, 1
0.003300980000000, 0, 1, 0, 1, 0, 1
0.003300990000000, 0, 1, 0, 1, 0, 1
0.003301000000000, 0, 1, 0, 1, 0, 1
0.003301010000000, 0, 1, 0, 1, 0, 1
0.003301020000000, 0, 1, 0, 1, 0, 1
0.003301030000000, 0, 1, 0, 1, 0, 1
0.003301040000000, 0, 1, 0, 1, 0, 1
0.003301050000000, 0, 1, 0, 1, 0, 1
0.003301060000000, 0, 1, 0, 1, 0, 1
0.003301070000000, 0, 1, 0, 1, 0, 1
0.003301080000000, 0, 1, 0, 1, 0, 1
0.003301090000000, 0, 1, 0, 1, 0, 1
0.003301100000000, 0, 1, 0, 1, 0, 1
0.003301110000000, 0, 1, 0, 1, 0, 1
0.003301120000000, 0, 1, 0, 1, 0, 1
0.003301130000000, 0, 1, 0, 1, 0, 1
0.003301140000000, 0, 1, 0, 1, 0, 1
0.003301150000000, 0, 1, 0, 1, 0, 1
0.003301160000000, 0, 1, 0, 1, 0, 1
0.003301170000000, 0, 1, 0, 1, 0, 1
0.003301180000000, 0, 1, 0, 1, 0, 1
0.003301190000000, 0, 1, 0, 1, 0, 1
0.003301200000000, 0, 1, 0, 1, 0, 1
0.003301210000000, 0, 1, 0, 1, 0, 1
0.003301220000000, 0, 1, 0, 1, 0, 1
0.003301230000000, 0, 1, 0, 1, 0, 1
0.003301240000000, 0, 1, 0, 1, 0, 1
0.003301250000000, 0, 1, 0, 1, 0, 1
0.003301260000000, 0, 1, 0, 1, 0, 1
0.003301270000000, 0, 1, 0, 1, 0, 1
0.003301280000000, 0, 1, 0, 1, 0, 1
0.003301290000000, 0, 1, 0, 1, 0, 1
0.003301300000000, 0, 1, 0, 1, 0, 1
0.003301310000000, 0, 1, 0, 1, 0, 1
0.003301320000000, 0, 1, 0, 1, 0, 1
0.003301330000000, 0, 1, 0, 1, 0, 1
0.003301340000000, 0, 1, 0, 1, 0, 1
0.003301350000000, 0, 1, 0, 1, 0, 1
0.003301360000000, 0, 1, 0, 1, 0, 1
0.003301370000000, 0, 1, 0, 1, 0, 1
0.003301380000000, 0, 1, 0, 1, 0, 1
0.003301390000000, 0, 1, 0, 1, 0, 1
0.003301400000000, 0, 1, 0, 1, 0, 1
0.003301410000000, 0, 1, 0, 1, 0, 1
0.003301420000000, 0, 1, 0, 1, 0, 1
0.003301430000000, 0, 1, 0, 1, 0, 1
0.003301440000000, 0, 1, 0, 1, 0, 1
0.003301450000000, 0, 1, 0, 1, 0, 1
0.003301460000000, 0, 1, 0, 1, 0, 1
0.003301470000000, 0, 1, 0, 1, 0, 1
0.003301480000000, 0, 1, 0, 1, 0, 1
0.003301490000000, 0, 1, 0, 1, 0, 1
0.003301500000000, 0, 1, 0, 1, 0, 1
0.003301510000000, 0, 1, 0, 1, 0, 1
0.003301520000000, 0, 1, 0, 1, 0, 1
0.003301530000000, 0, 1, 0, 1, 0, 1
0.003301540000000, 0, 1, 0, 1, 0, 1
0.003301550000000, 0, 1, 0, 1, 0, 1
0.003301560000000, 0, 1, 0, 1, 0, 1
0.003301570000000, 0, 1, 0, 1, 0, 1
0.003301580000000, 0, 1, 0, 1, 0, 1
0.003301590000000, 0, 1, 0, 1, 0, 1
0.003301600000000, 0, 1, 0, 1, 0, 1
0.003301610000000, 0, 1, 0, 1, 0, 1
0.003301620000000, 0, 1, 0, 1, 0, 1
0.003301630000000, 0, 1, 0, 1, 0, 1
0.003301640000000, 0, 1, 0, 1, 0, 1
0.003301650000000, 0, 1, 0, 1, 0, 1
0.003301660000000, 0, 1, 0, 1, 0, 1
0.003301670000000, 0, 1, 0, 1, 0, 1
0.003301680000000, 0, 1, 0, 1, 0, 1
0.003301690000000, 0, 1, 0, 1, 0, 1
0.003301700000000, 0, 1, 0, 1, 0, 1
0.003301710000000, 0, 1, 0, 1, 0, 1
0.003301720000000, 0, 1, 0, 1, 0, 1
0.003301730000000, 0, 1, 0, 1, 0, 1
0.003301740000000, 0, 1, 0, 1, 0, 1
0.003301750000000, 0, 1, 0, 1, 0, 1
0.003301760000000, 0, 1, 0, 1, 0, 1
0.003301770000000, 0, 1, 0, 1, 0, 1
0.003301780000000, 0, 1, 0, 1, 0, 1
0.003301790000000, 0, 1, 0, 1, 0, 1
0.003301800000000, 0, 1, 0, 1, 0, 1
0.003301810000000, 0, 1, 0, 1, 0, 1
0.003301820000000, 0, 1, 0, 1, 0, 1
0.003301830000000, 0, 1, 0, 1, 0, 1
0.003301840000000, 0, 1, 0, 1, 0, 1
0.003301850000000, 0, 1, 0, 1, 0, 1
0.003301860000000, 0, 1, 0, 1, 0, 1
0.003301870000000, 0, 1, 0, 1, 0, 1
0.003301880000000, 0, 1, 0, 1, 0, 1
0.003301890000000, 0, 1, 0, 1, 0, 1
0.003301900000000, 0, 1, 0, 1, 0, 1
0.003301910000000, 0, 1, 0, 1, 0, 1
0.003301920000000, 0, 1, 0, 1, 0, 1
0.003301930000000, 0, 1, 0, 1, 0, 1
0.003301940000000, 0, 1, 0, 1, 0, 1
0.003301950000000, 0, 1, 0, 1, 0, 1
0.003301960000000, 0, 1, 0, 1, 0, 1
0.003301970000000, 0, 1, 0, 1, 0, 1
0.003301980000000, 0, 1, 0, 1, 0, 1
0.003301990000000, 0, 1, 0, 1, 0, 1
0.003302000000000, 0, 1, 0, 1, 0, 1
0.003302010000000, 0, 1, 0, 1, 0, 1
0.003302020000000, 0, 1, 0, 1, 0, 1
0.003302030000000, 0, 1, 0, 1, 0, 1
0.003302040000000, 0, 1, 0, 1, 0, 1
0.003302050000000, 0, 1, 0, 1, 0, 1
0.003302060000000, 0, 1, 0, 1, 0, 1
0.003302070000000, 0, 1, 0, 1, 0, 1
0.003302080000000, 0, 1, 0, 1, 0, 1
0.003302090000000, 0, 1, 0, 1, 0, 1
0.003302100000000, 0, 1, 0, 1, 0, 1
0.003302110000000, 0, 1, 0, 1, 0, 1
0.003302120000000, 0, 1, 0, 1, 0, 1
0.003302130000000, 0, 1, 0, 1, 0, 1
0.003302140000000, 0, 1, 0, 1, 0, 1
0.003302150000000, 0, 1, 0, 1, 0, 1
0.003302160000000, 0, 1, 0, 1, 0, 1
0.003302170000000, 0, 1, 0, 1, 0, 1
0.003302180000000, 0, 1, 0, 1, 0, 1
0.003302190000000, 0, 1, 0, 1, 0, 1
0.003302200000000, 0, 1, 0, 1, 0, 1
0.003302210000000, 0, 1, 0, 1, 0, 1
0.003302220000000, 0, 1, 0, 1, 0, 1
0.003302230000000, 0, 1, 0, 1, 0, 1
0.003302240000000, 0, 1, 0, 1, 0, 1
0.003302250000000, 0, 1, 0, 1, 0, 1
0.003302260000000, 0, 1, 0, 1, 0, 1
0.003302270000000, 0, 1, 0, 1, 0, 1
0.003302280000000, 0, 1, 0, 1, 0, 1
0.003302290000000, 0, 1, 0, 1, 0, 1
0.003302300000000, 0, 1, 0, 1, 0, 1
0.003302310000000, 0, 1, 0, 1, 0, 1
0.003302320000000, 0, 1, 0, 1, 0, 1
0.003302330000000, 0, 1, 0, 1, 0, 1
0.003302340000000, 0, 1, 0, 1, 0, 1
0.003302350000000, 0, 1, 0, 1, 0, 1
0.003302360000000, 0, 1, 0, 1, 0, 1
0.003302370000000, 0, 1, 0, 1, 0, 1
0.003302380000000, 0, 1, 0, 1, 0, 1
0.003302390000000, 0, 1, 0, 1, 0, 1
0.003302400000000, 0, 1, 0, 1, 0, 1
0.003302410000000, 0, 1, 0, 1, 0, 1
0.003302420000000, 0, 1, 0, 1, 0, 1
0.003302430000000, 0, 1, 0, 1, 0, 1
0.003302440000000, 0, 1, 0, 1, 0, 1
0.003302450000000, 0, 1, 0, 1, 0, 1
0.003302460000000, 0, 1, 0, 1, 0, 1
0.003302470000000, 0, 1, 0, 1, 0, 1
0.003302480000000, 0, 1, 0, 1, 0, 1
0.003302490000000, 0, 1, 0, 1, 0, 1
0.003302500000000, 0, 1, 0, 1, 0, 1
0.003302510000000, 0, 1, 0, 1, 0, 1
0.003302520000000, 0, 1, 0, 1, 0, 1
0.003302530000000, 0, 1, 0, 1, 0, 1
0.003302540000000, 0, 1, 0, 1, 0, 1
0.003302550000000, 0, 1, 0, 1, 0, 1
0.003302560000000, 0, 1, 0, 1, 0, 1
0.003302570000000, 0, 1, 0, 1, 0, 1
0.003302580000000, 0, 1, 0, 1, 0, 1
0.003302590000000, 0, 1, 0, 1, 0, 1
0.003302600000000, 0, 1, 0, 1, 0, 1
0.003302610000000, 0, 1, 0, 1, 0, 1
0.003302620000000, 0, 1, 0, 1, 0, 1
0.003302630000000, 0, 1, 0, 1, 0, 1
0.003302640000000, 0, 1, 0, 1, 0, 1
0.003302650000000, 0, 1, 0, 1, 0, 1
0.003302660000000, 0, 1, 0, 1, 0, 1
0.003302670000000, 0, 1, 0, 1, 0, 1
0.003302680000000, 0, 1, 0, 1, 0, 1
0.003302690000000, 0, 1, 0, 1, 0, 1
0.003302700000000, 0, 1, 0, 1, 0, 1
0.003302710000000, 0, 1, 0, 1, 0, 1
0.003302720000000, 0, 1, 0, 1, 0, 1
0.003302730000000, 0, 1, 0, 1, 0, 1
0.003302740000000, 0, 1, 0, 1, 0, 1
0.003302750000000, 0, 1, 0, 1, 0, 1
0.003302760000000, 0, 1, 0, 1, 0, 1
0.003302770000000, 0, 1, 0, 1, 0, 1
0.003302780000000, 0, 1, 0, 1, 0, 1
0.003302790000000, 0, 1, 0, 1, 0, 1
0.003302800000000, 0, 1, 0, 1, 0, 1
0.003302810000000, 0, 1, 0, 1, 0, 1
0.003302820000000, 0, 1, 0, 1, 0, 1
0.003302830000000, 0, 1, 0, 1, 0, 1
0.003302840000000, 0, 1, 0, 1, 0, 1
0.003302850000000, 0, 1, 0, 1, 0, 1
0.003302860000000, 0, 1, 0, 1, 0, 1
0.003302870000000, 0, 1, 0, 1, 0, 1
0.003302880000000, 0, 1, 0, 1, 0, 1
0.003302890000000, 0, 1, 0, 1, 0, 1
0.003302900000000, 0, 1, 0, 1, 0, 1
0.003302910000000, 0, 1, 0, 1, 0, 1
0.003302920000000, 0, 1, 0, 1, 0, 1
0.003302930000000, 0, 1, 0, 1, 0, 1
0.003302940000000, 0, 1, 0, 1, 0, 1
0.003302950000000, 0, 1, 0, 1, 0, 1
0.003302960000000, 0, 1, 0, 1, 0, 1
0.003302970000000, 0, 1, 0, 1, 0, 1
0.003302980000000, 0, 1, 0, 1, 0, 1
0.003302990000000, 0, 1, 0, 1, 0, 1
0.003303000000000, 0, 1, 0, 1, 0, 1
0.003303010000000, 0, 1, 0, 1, 0, 1
0.003303020000000, 0, 1, 0, 1, 0, 1
0.003303030000000, 0, 1, 0, 1, 0, 1
0.003303040000000, 0, 1, 0, 1, 0, 1
0.003303050000000, 0, 1, 0, 1, 0, 1
0.003303060000000, 0, 1, 0, 1, 0, 1
0.003303070000000, 0, 1, 0, 1, 0, 1
0.003303080000000, 0, 1, 0, 1, 0, 1
0.003303090000000, 0, 1, 0, 1, 0, 1
0.003303100000000, 0, 1, 0, 1, 0, 1
0.003303110000000, 0, 1, 0, 1, 0, 1
0.003303120000000, 0, 1, 0, 1, 0, 1
0.003303130000000, 0, 1, 0, 1, 0, 1
0.003303140000000, 0, 1, 0, 1, 0, 1
0.003303150000000, 0, 1, 0, 1, 0, 1
0.003303160000000, 0, 1, 0, 1, 0, 1
0.003303170000000, 0, 1, 0, 1, 0, 1
0.003303180000000, 0, 1, 0, 1, 0, 1
0.003303190000000, 0, 1, 0, 1, 0, 1
0.003303200000000, 0, 1, 0, 1, 0, 1
0.003303210000000, 0, 1, 0, 1, 0, 1
0.003303220000000, 0, 1, 0, 1, 0, 1
0.003303230000000, 0, 1, 0, 1, 0, 1
0.003303240000000, 0, 1, 0, 1, 0, 1
0.003303250000000, 0, 1, 0, 1, 0, 1
0.003303260000000, 0, 1, 0, 1, 0, 1
0.003303270000000, 0, 1, 0, 1, 0, 1
0.003303280000000, 0, 1, 0, 1, 0, 1
0.003303290000000, 0, 1, 0, 1, 0, 1
0.003303300000000, 0, 1, 0, 1, 0, 1
0.003303310000000, 0, 1, 0, 1, 0, 1
0.003303320000000, 0, 1, 0, 1, 0, 1
0.003303330000000, 0, 1, 0, 1, 0, 1
0.003303340000000, 0, 1, 0, 1, 0, 1
0.003303350000000, 0, 1, 0, 1, 0, 1
0.003303360000000, 0, 1, 0, 1, 0, 1
0.003303370000000, 0, 1, 0, 1, 0, 1
0.003303380000000, 0, 1, 0, 1, 0, 1
0.003303390000000, 0, 1, 0, 1, 0, 1
0.003303400000000, 0, 1, 0, 1, 0, 1
0.003303410000000, 0, 1, 0, 1, 0, 1
0.003303420000000, 0, 1, 0, 1, 0, 1
0.003303430000000, 0, 1, 0, 1, 0, 1
0.003303440000000, 0, 1, 0, 1, 0, 1
0.003303450000000, 0, 1, 0, 1, 0, 1
0.003303460000000, 0, 1, 0, 1, 0, 1
0.003303470000000, 0, 1, 0, 1, 0, 1
0.003303480000000, 0, 1, 0, 1, 0, 1
0.003303490000000, 0, 1, 0, 1, 0, 1
0.003303500000000, 0, 1, 0, 1, 0, 1
0.003303510000000, 0, 1, 0, 1, 0, 1
0.003303520000000, 0, 1, 0, 1, 0, 1
0.003303530000000, 0, 1, 0, 1, 0, 1
0.003303540000000, 0, 1, 0, 1, 0, 1
0.003303550000000, 0, 1, 0, 1, 0, 1
0.003303560000000, 0, 1, 0, 1, 0, 1
0.003303570000000, 0, 1, 0, 1, 0, 1
0.003303580000000, 0, 1, 0, 1, 0, 1
0.003303590000000, 0, 1, 0, 1, 0, 1
0.003303600000000, 0, 1, 0, 1, 0, 1
0.003303610000000, 0, 1, 0, 1, 0, 1
0.003303620000000, 0, 1, 0, 1, 0, 1
0.003303630000000, 0, 1, 0, 1, 0, 1
0.003303640000000, 0, 1, 0, 1, 0, 1
0.003303650000000, 0, 1, 0, 1, 0, 1
0.003303660000000, 0, 1, 0, 1, 0, 1
0.003303670000000, 0, 1, 0, 1, 0, 1
0.003303680000000, 0, 1, 0, 1, 0, 1
0.003303690000000, 0, 1, 0, 1, 0, 1
0.003303700000000, 0, 1, 0, 1, 0, 1
0.003303710000000, 0, 1, 0, 1, 0, 1
0.003303720000000, 0, 1, 0, 1, 0, 1
0.003303730000000, 0, 1, 0, 1, 0, 1
0.003303740000000, 0, 1, 0, 1, 0, 1
0.003303750000000, 0, 1, 0, 1, 0, 1
0.003303760000000, 0, 1, 0, 1, 0, 1
0.003303770000000, 0, 1, 0, 1, 0, 1
0.003303780000000, 0, 1, 0, 1, 0, 1
0.003303790000000, 0, 1, 0, 1, 0, 1
0.003303800000000, 0, 1, 0, 1, 0, 1
0.003303810000000, 0, 1, 0, 1, 0, 1
0.003303820000000, 0, 1, 0, 1, 0, 1
0.003303830000000, 0, 1, 0, 1, 0, 1
0.003303840000000, 0, 1, 0, 1, 0, 1
0.003303850000000, 0, 1, 0, 1, 0, 1
0.003303860000000, 0, 1, 0, 1, 0, 1
0.003303870000000, 0, 1, 0, 1, 0, 1
0.003303880000000, 0, 1, 0, 1, 0, 1
0.003303890000000, 0, 1, 0, 1, 0, 1
0.003303900000000, 0, 1, 0, 1, 0, 1
0.003303910000000, 0, 1, 0, 1, 0, 1
0.003303920000000, 0, 1, 0, 1, 0, 1
0.003303930000000, 0, 1, 0, 1, 0, 1
0.003303940000000, 0, 1, 0, 1, 0, 1
0.003303950000000, 0, 1, 0, 1, 0, 1
0.003303960000000, 0, 1, 0, 1, 0, 1
0.003303970000000, 0, 1, 0, 1, 0, 1
0.003303980000000, 0, 1, 0, 1, 0, 1
0.003303990000000, 0, 1, 0, 1, 0, 1
0.003304000000000, 0, 1, 0, 1, 0, 1
0.003304010000000, 0, 1, 0, 1, 0, 1
0.003304020000000, 0, 1, 0, 1, 0, 1
0.003304030000000, 0, 1, 0, 1, 0, 1
0.003304040000000, 0, 1, 0, 1, 0, 1
0.003304050000000, 0, 1, 0, 1, 0, 1
0.003304060000000, 0, 1, 0, 1, 0, 1
0.003304070000000, 0, 1, 0, 1, 0, 1
0.003304080000000, 0, 1, 0, 1, 0, 1
0.003304090000000, 0, 1, 0, 1, 0, 1
0.003304100000000, 0, 1, 0, 1, 0, 1
0.003304110000000, 0, 1, 0, 1, 0, 1
0.003304120000000, 0, 1, 0, 1, 0, 1
0.003304130000000, 0, 1, 0, 1, 0, 1
0.003304140000000, 0, 1, 0, 1, 0, 1
0.003304150000000, 0, 1, 0, 1, 0, 1
0.003304160000000, 0, 1, 0, 1, 0, 1
0.003304170000000, 0, 1, 0, 1, 0, 1
0.003304180000000, 0, 1, 0, 1, 0, 1
0.003304190000000, 0, 1, 0, 1, 0, 1
0.003304200000000, 0, 1, 0, 1, 0, 1
0.003304210000000, 0, 1, 0, 1, 0, 1
0.003304220000000, 0, 1, 0, 1, 0, 1
0.003304230000000, 0, 1, 0, 1, 0, 1
0.003304240000000, 0, 1, 0, 1, 0, 1
0.003304250000000, 0, 1, 0, 1, 0, 1
0.003304260000000, 0, 1, 0, 1, 0, 1
0.003304270000000, 0, 1, 0, 1, 0, 1
0.003304280000000, 0, 1, 0, 1, 0, 1
0.003304290000000, 0, 1, 0, 1, 0, 1
0.003304300000000, 0, 1, 0, 1, 0, 1
0.003304310000000, 0, 1, 0, 1, 0, 1
0.003304320000000, 0, 1, 0, 1, 0, 1
0.003304330000000, 0, 1, 0, 1, 0, 1
0.003304340000000, 0, 1, 0, 1, 0, 1
0.003304350000000, 0, 1, 0, 1, 0, 1
0.003304360000000, 0, 1, 0, 1, 0, 1
0.003304370000000, 0, 1, 0, 1, 0, 1
0.003304380000000, 0, 1, 0, 1, 0, 1
0.003304390000000, 0, 1, 0, 1, 0, 1
0.003304400000000, 0, 1, 0, 1, 0, 1
0.003304410000000, 0, 1, 0, 1, 0, 1
0.003304420000000, 0, 1, 0, 1, 0, 1
0.003304430000000, 0, 1, 0, 1, 0, 1
0.003304440000000, 0, 1, 0, 1, 0, 1
0.003304450000000, 0, 1, 0, 1, 0, 1
0.003304460000000, 0, 1, 0, 1, 0, 1
0.003304470000000, 0, 1, 0, 1, 0, 1
0.003304480000000, 0, 1, 0, 1, 0, 1
0.003304490000000, 0, 1, 0, 1, 0, 1
0.003304500000000, 0, 1, 0, 1, 0, 1
0.003304510000000, 0, 1, 0, 1, 0, 1
0.003304520000000, 0, 1, 0, 1, 0, 1
0.003304530000000, 0, 1, 0, 1, 0, 1
0.003304540000000, 0, 1, 0, 1, 0, 1
0.003304550000000, 0, 1, 0, 1, 0, 1
0.003304560000000, 0, 1, 0, 1, 0, 1
0.003304570000000, 0, 1, 0, 1, 0, 1
0.003304580000000, 0, 1, 0, 1, 0, 1
0.003304590000000, 0, 1, 0, 1, 0, 1
0.003304600000000, 0, 1, 0, 1, 0, 1
0.003304610000000, 0, 1, 0, 1, 0, 1
0.003304620000000, 0, 1, 0, 1, 0, 1
0.003304630000000, 0, 1, 0, 1, 0, 1
0.003304640000000, 0, 1, 0, 1, 0, 1
0.003304650000000, 0, 1, 0, 1, 0, 1
0.003304660000000, 0, 1, 0, 1, 0, 1
0.003304670000000, 0, 1, 0, 1, 0, 1
0.003304680000000, 0, 1, 0, 1, 0, 1
0.003304690000000, 0, 1, 0, 1, 0, 1
0.003304700000000, 0, 1, 0, 1, 0, 1
0.003304710000000, 0, 1, 0, 1, 0, 1
0.003304720000000, 0, 1, 0, 1, 0, 1
0.003304730000000, 0, 1, 0, 1, 0, 1
0.003304740000000, 0, 1, 0, 1, 0, 1
0.003304750000000, 0, 1, 0, 1, 0, 1
0.003304760000000, 0, 1, 0, 1, 0, 1
0.003304770000000, 0, 1, 0, 1, 0, 1
0.003304780000000, 0, 1, 0, 1, 0, 1
0.003304790000000, 0, 1, 0, 1, 0, 1
0.003304800000000, 0, 1, 0, 1, 0, 1
0.003304810000000, 0, 1, 0, 1, 0, 1
0.003304820000000, 0, 1, 0, 1, 0, 1
0.003304830000000, 0, 1, 0, 1, 0, 1
0.003304840000000, 0, 1, 0, 1, 0, 1
0.003304850000000, 0, 1, 0, 1, 0, 1
0.003304860000000, 0, 1, 0, 1, 0, 1
0.003304870000000, 0, 1, 0, 1, 0, 1
0.003304880000000, 0, 1, 0, 1, 0, 1
0.003304890000000, 0, 1, 0, 1, 0, 1
0.003304900000000, 0, 1, 0, 1, 0, 1
0.003304910000000, 0, 1, 0, 1, 0, 1
0.003304920000000, 0, 1, 0, 1, 0, 1
0.003304930000000, 0, 1, 0, 1, 0, 1
0.003304940000000, 0, 1, 0, 1, 0, 1
0.003304950000000, 0, 1, 0, 1, 0, 1
0.003304960000000, 0, 1, 0, 1, 0, 1
0.003304970000000, 0, 1, 0, 1, 0, 1
0.003304980000000, 0, 1, 0, 1, 0, 1
0.003304990000000, 0, 1, 0, 1, 0, 1
0.003305000000000, 0, 1, 0, 1, 0, 1
0.003305010000000, 0, 1, 0, 1, 0, 1
0.003305020000000, 0, 1, 0, 1, 0, 1
0.003305030000000, 0, 1, 0, 1, 0, 1
0.003305040000000, 0, 1, 0, 1, 0, 1
0.003305050000000, 0, 1, 0, 1, 0, 1
0.003305060000000, 0, 1, 0, 1, 0, 1
0.003305070000000, 0, 1, 0, 1, 0, 1
0.003305080000000, 0, 1, 0, 1, 0, 1
0.003305090000000, 0, 1, 0, 1, 0, 1
0.003305100000000, 0, 1, 0, 1, 0, 1
0.003305110000000, 0, 1, 0, 1, 0, 1
0.003305120000000, 0, 1, 0, 1, 0, 1
0.003305130000000, 0, 1, 0, 1, 0, 1
0.003305140000000, 0, 1, 0, 1, 0, 1
0.003305150000000, 0, 1, 0, 1, 0, 1
0.003305160000000, 0, 1, 0, 1, 0, 1
0.003305170000000, 0, 1, 0, 1, 0, 1
0.003305180000000, 0, 1, 0, 1, 0, 1
0.003305190000000, 0, 1, 0, 1, 0, 1
0.003305200000000, 0, 1, 0, 1, 0, 1
0.003305210000000, 0, 1, 0, 1, 0, 1
0.003305220000000, 0, 1, 0, 1, 0, 1
0.003305230000000, 0, 1, 0, 1, 0, 1
0.003305240000000, 0, 1, 0, 1, 0, 1
0.003305250000000, 0, 1, 0, 1, 0, 1
0.003305260000000, 0, 1, 0, 1, 0, 1
0.003305270000000, 0, 1, 0, 1, 0, 1
0.003305280000000, 0, 1, 0, 1, 0, 1
0.003305290000000, 0, 1, 0, 1, 0, 1
0.003305300000000, 0, 1, 0, 1, 0, 1
0.003305310000000, 0, 1, 0, 1, 0, 1
0.003305320000000, 0, 1, 0, 1, 0, 1
0.003305330000000, 0, 1, 0, 1, 0, 1
0.003305340000000, 0, 1, 0, 1, 0, 1
