Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
0.039622680,0,1,0,1,1,0
0.039622860,0,1,0,1,0,0
0.039622960,0,1,0,1,1,0
0.039623040,0,1,0,1,0,0
0.039623120,0,1,0,1,1,0
0.039623200,0,1,0,1,0,0
0.039623290,0,1,0,1,1,0
0.039623370,0,1,0,1,0,0
0.039623460,0,1,0,1,1,0
0.039623540,0,1,0,1,0,0
0.039623620,0,1,0,1,1,0
0.039623700,0,1,0,1,0,0
0.039623790,0,1,0,1,1,0
0.039623870,0,1,0,1,0,0
0.039623960,0,1,0,1,1,0
0.039624040,0,1,0,1,0,0
0.039624130,0,1,0,1,1,0
0.039624200,0,1,0,1,0,0
0.039624360,0,1,0,1,1,0
0.039624530,0,1,0,1,0,0
0.039624630,0,1,0,1,1,0
0.039624700,0,1,0,1,0,0
0.039624860,0,1,0,1,1,0
0.039625030,0,1,0,1,0,0
0.039625200,0,1,0,1,1,0
0.039625290,0,1,0,1,0,0
0.039625370,0,1,0,1,1,0
0.039625530,0,1,0,1,0,0
0.039625700,0,1,0,1,1,0
0.039625860,0,1,0,1,0,0
0.039625960,0,1,0,1,1,0
0.039626030,0,1,0,1,0,0
0.039626130,0,1,0,1,1,0
0.039626200,0,1,0,1,0,0
0.039626290,0,1,0,1,1,0
0.039626370,0,1,0,1,0,0
0.039626520,0,1,0,1,1,0
0.039626690,0,1,0,1,0,0
0.039626790,0,1,0,1,1,0
0.039626870,0,1,0,1,0,0
0.039627020,0,1,0,1,1,0
0.039627120,0,1,0,1,0,0
0.039627210,0,1,0,1,1,0
0.039627350,0,1,0,1,0,0
0.039627510,0,1,0,1,1,0
0.039627700,0,1,0,1,0,0
0.039627790,0,1,0,1,1,0
0.039627890,0,1,0,1,0,0
0.039628030,0,1,0,1,1,0
0.039628210,0,1,0,1,0,0
0.039628380,0,1,0,1,1,0
0.039628550,0,1,0,1,0,0
0.039628660,0,1,0,1,1,0
0.039628730,0,1,0,1,0,0
0.039628890,0,1,0,1,1,0
0.039629060,0,1,0,1,0,0
0.039629160,0,1,0,1,1,0
0.039629230,0,1,0,1,0,0
0.039629320,0,1,0,1,1,0
0.039629410,0,1,0,1,0,0
0.039629510,0,1,0,1,1,0
0.039629580,0,1,0,1,0,0
0.039629980,0,1,0,1,1,0
0.039630090,0,1,0,1,0,0
0.039630280,0,1,0,1,0,1
0.041926210,0,1,0,1,1,1
0.041926840,0,1,0,1,0,1
0.042761840,0,1,1,1,0,1
0.042762800,0,1,0,1,0,1
0.046104710,0,1,1,1,0,1
0.046105660,0,1,0,1,0,1
0.046365300,0,1,1,1,0,1
0.046365420,0,1,0,1,0,1
0.046365760,0,1,1,1,0,1
0.046366070,0,1,0,1,0,1
0.046366260,0,1,1,1,0,1
0.046366350,0,1,0,1,0,1
0.046366400,0,1,1,1,0,1
0.046366560,0,1,0,1,0,1
0.046366660,0,1,1,1,0,1
0.046366730,0,1,0,1,0,1
0.046366800,0,1,1,1,0,1
0.046366910,0,1,0,1,0,1
0.046367050,0,1,1,1,0,1
0.046367220,0,1,0,1,0,1
0.046367380,0,1,1,1,0,1
0.046367550,0,1,0,1,0,1
0.046367710,0,1,1,1,0,1
0.046367820,0,1,0,1,0,1
0.046367890,0,1,1,1,0,1
0.046367980,0,1,0,1,0,1
0.046368050,0,1,1,1,0,1
0.046368140,0,1,0,1,0,1
0.046368170,0,1,0,0,0,1
0.046368210,0,1,1,0,0,1
0.046368300,0,1,0,0,0,1
0.046368380,0,1,1,0,0,1
0.046368470,0,1,0,0,0,1
0.046368540,0,1,1,0,0,1
0.046368630,0,1,0,0,0,1
0.046368710,0,1,1,0,0,1
0.046368860,0,1,0,0,0,1
0.046368950,0,1,1,0,0,1
0.046369040,0,1,0,0,0,1
0.046369120,0,1,1,0,0,1
0.046369200,0,1,0,0,0,1
0.046369290,0,1,1,0,0,1
0.046369370,0,1,0,0,0,1
0.046369450,0,1,1,0,0,1
0.046369540,0,1,0,0,0,1
0.046369690,0,1,1,0,0,1
0.046369860,0,1,0,0,0,1
0.046370030,0,1,1,0,0,1
0.046370120,0,1,0,0,0,1
0.046370200,0,1,1,0,0,1
0.046370280,0,1,0,0,0,1
0.046370370,0,1,1,0,0,1
0.046370530,0,1,0,0,0,1
0.046370700,0,1,1,0,0,1
0.046370860,0,1,0,0,0,1
0.046371030,0,1,1,0,0,1
0.046371190,0,1,0,0,0,1
0.046371360,0,1,1,0,0,1
0.046371520,0,1,0,0,0,1
0.046371630,0,1,1,0,0,1
0.046371700,0,1,0,0,0,1
0.046371860,0,1,1,0,0,1
0.046372030,0,1,0,0,0,1
0.046372190,0,1,1,0,0,1
0.046372290,0,1,0,0,0,1
0.046372370,0,1,1,0,0,1
0.046372520,0,1,0,0,0,1
0.046372620,0,1,1,0,0,1
0.046372710,0,1,0,0,0,1
0.046372790,0,1,1,0,0,1
0.046372880,0,1,0,0,0,1
0.046372960,0,1,1,0,0,1
0.046373060,0,1,0,0,0,1
0.046373190,0,1,1,0,0,1
0.046373380,0,1,0,0,0,1
0.046373480,0,1,1,0,0,1
0.046373570,0,1,0,0,0,1
0.046373720,0,1,1,0,0,1
0.046373840,0,1,0,0,0,1
0.046373910,0,1,1,0,0,1
0.046374050,0,1,0,0,0,1
0.046375190,0,1,0,1,0,1
0.046382730,0,1,0,1,1,1
0.046382910,0,1,0,1,0,1
0.046383000,0,1,0,1,1,1
0.046383070,0,1,0,1,0,1
0.046383230,0,1,0,1,1,1
0.046383340,0,1,0,1,0,1
0.046383400,0,1,0,1,1,1
0.046383550,0,1,0,1,0,1
0.046383730,0,1,0,1,1,1
0.046383880,0,1,0,1,0,1
0.046384040,0,1,0,1,1,1
0.046384160,0,1,0,1,0,1
0.046384220,0,1,0,1,1,1
0.046384310,0,1,0,1,0,1
0.046384390,0,1,0,1,1,1
0.046384480,0,1,0,1,0,1
0.046384550,0,1,0,1,1,1
0.046384660,0,1,1,1,1,1
0.046384700,0,1,1,1,0,1
0.046384790,0,1,1,1,1,1
0.046384800,0,1,1,1,1,0
0.046384880,0,1,1,1,0,0
0.046384970,0,1,1,1,1,0
0.046385050,0,1,1,1,0,0
0.046385190,0,1,1,1,1,0
0.046385290,0,1,1,1,0,0
0.046385370,0,1,1,1,1,0
0.046385520,0,1,1,1,0,0
0.046385610,0,1,0,1,0,0
0.046385690,0,1,0,1,1,0
0.046385860,0,1,0,1,0,0
0.046386020,0,1,0,1,1,0
0.046386190,0,1,0,1,0,0
0.046386290,0,1,0,1,1,0
0.046386360,0,1,0,1,0,0
0.046386460,0,1,0,1,1,0
0.046386530,0,1,0,1,0,0
0.046386620,0,1,0,1,1,0
0.046386700,0,1,0,1,0,0
0.046386860,0,1,0,1,1,0
0.046387020,0,1,0,1,0,0
0.046387120,0,1,0,1,1,0
0.046387200,0,1,0,1,0,0
0.046387360,0,1,0,1,1,0
0.046387450,0,1,0,1,0,0
0.046387540,0,1,0,1,1,0
0.046387610,0,1,0,1,0,0
0.046387700,0,1,0,1,1,0
0.046387850,0,1,0,1,0,0
0.046387960,0,1,0,1,1,0
0.046388030,0,1,0,1,0,0
0.046388120,0,1,0,1,1,0
0.046388200,0,1,0,1,0,0
0.046388360,0,1,0,1,1,0
0.046388520,0,1,0,1,0,0
0.046388620,0,1,0,1,1,0
0.046388700,0,1,0,1,0,0
0.046388850,0,1,0,1,1,0
0.046388960,0,1,0,1,0,0
0.046389030,0,1,0,1,1,0
0.046389120,0,1,0,1,0,0
0.046389200,0,1,0,1,1,0
0.046389340,0,1,0,1,0,0
0.046389510,0,1,0,1,1,0
0.046389690,0,1,0,1,0,0
0.046389860,0,1,0,1,1,0
0.046389980,0,1,0,1,0,0
0.046390060,0,1,0,1,1,0
0.046390200,0,1,0,1,0,0
0.046390320,0,1,0,1,1,0
0.046390400,0,1,0,1,0,0
0.046390540,0,1,0,1,1,0
0.046390720,0,1,0,1,0,0
0.046390830,0,1,0,1,1,0
0.046390890,0,1,0,1,0,0
0.046391080,0,1,0,1,1,0
0.046391230,0,1,0,1,0,0
0.046391420,1,1,0,1,0,0
0.046391470,1,1,0,1,1,0
0.046391560,1,1,0,1,0,0
0.046391600,0,1,0,1,0,0
0.046391790,1,1,0,1,1,0
0.046391890,1,1,0,1,0,0
0.046391900,0,1,0,1,0,0
0.046392010,1,1,0,1,0,0
0.046392070,0,1,0,1,0,0
0.046392150,1,1,0,1,0,0
0.046392250,0,1,0,1,0,0
0.046392290,0,1,0,1,0,1
0.046392390,1,1,0,1,0,1
0.046392500,0,1,0,1,0,1
0.046392560,1,1,0,1,0,1
0.046392630,1,1,0,1,1,1
0.046392720,0,1,0,1,1,1
0.046392750,0,1,0,1,0,1
0.046392880,1,1,0,1,0,1
0.046392990,0,1,0,1,0,1
0.046393060,1,1,0,1,0,1
0.046393150,0,1,0,1,0,1
0.046393220,1,1,0,1,0,1
0.046393310,0,1,0,1,0,1
0.046393380,1,1,0,1,0,1
0.046393480,0,1,0,1,0,1
0.046393550,1,1,0,1,0,1
0.046393690,0,0,0,1,0,1
0.046393790,1,0,0,1,0,1
0.046393880,0,0,0,1,0,1
0.046394020,1,0,0,1,0,1
0.046394130,0,0,0,1,0,1
0.046394200,1,0,0,1,0,1
0.046394290,0,0,0,1,0,1
0.046394370,1,0,0,1,0,1
0.046394450,0,0,0,1,0,1
0.046394540,1,0,0,1,0,1
0.046394690,0,0,0,1,0,1
0.046394860,1,0,0,1,0,1
0.046395030,0,0,0,1,0,1
0.046395120,1,0,0,1,0,1
0.046395200,0,0,0,1,0,1
0.046395360,1,0,0,1,0,1
0.046395530,0,0,0,1,0,1
0.046395700,1,0,0,1,0,1
0.046395780,0,0,0,1,0,1
0.046395870,1,0,0,1,0,1
0.046396020,0,0,0,1,0,1
0.046396120,1,0,0,1,0,1
0.046396200,0,0,0,1,0,1
0.046396360,1,0,0,1,0,1
0.046396450,0,0,0,1,0,1
0.046396540,1,0,0,1,0,1
0.046396690,0,0,0,1,0,1
0.046396870,1,0,0,1,0,1
0.046396950,0,0,0,1,0,1
0.046397040,1,0,0,1,0,1
0.046397120,0,0,0,1,0,1
0.046397200,1,0,0,1,0,1
0.046397350,0,0,0,1,0,1
0.046397460,1,0,0,1,0,1
0.046397540,0,0,0,1,0,1
0.046397620,1,0,0,1,0,1
0.046397710,0,0,0,1,0,1
0.046397830,1,0,0,1,0,1
0.046397970,0,0,0,1,0,1
0.046398050,1,0,0,1,0,1
0.046398140,0,0,0,1,0,1
0.046398220,1,0,0,1,0,1
0.046398310,0,0,0,1,0,1
0.046398390,1,0,0,1,0,1
0.046398540,0,0,0,1,0,1
0.046398710,1,0,0,1,0,1
0.046398830,0,0,0,1,0,1
0.046398900,1,0,0,1,0,1
0.046399040,0,0,0,1,0,1
0.046399150,1,0,0,1,0,1
0.046399230,0,0,0,1,0,1
0.046399390,1,0,0,1,0,1
0.046399500,0,0,0,1,0,1
0.046399570,1,0,0,1,0,1
0.046399660,0,0,0,1,0,1
0.046399740,1,0,0,1,0,1
0.046399820,0,0,0,1,0,1
0.046399910,1,0,0,1,0,1
0.046399990,0,0,0,1,0,1
0.046400060,1,0,0,1,0,1
0.046400230,0,0,0,1,0,1
0.046400430,1,0,0,1,0,1
0.046400610,0,0,0,1,0,1
0.046400910,1,0,0,1,0,1
0.046401050,1,1,0,1,0,1
0.046401780,0,1,0,1,0,1
0.049494570,0,1,1,1,0,1
0.049495530,0,1,0,1,0,1
0.050605760,0,1,0,1,1,1
0.050606790,0,1,0,1,0,1
0.056524460,1,1,0,1,0,1
0.056525440,0,1,0,1,0,1
0.056927650,0,1,1,1,0,1
0.056928600,0,1,0,1,0,1
0.059567090,1,1,0,1,0,1
0.059567220,0,1,0,1,0,1
0.059567450,1,1,0,1,0,1
0.059567600,0,1,0,1,0,1
0.059567760,1,1,0,1,0,1
0.059567870,0,1,0,1,0,1
0.059567930,1,1,0,1,0,1
0.059568080,0,1,0,1,0,1
0.059568180,1,1,0,1,0,1
0.059568270,0,1,0,1,0,1
0.059568340,1,1,0,1,0,1
0.059568440,0,1,0,1,0,1
0.059568570,1,1,0,1,0,1
0.059568740,0,1,0,1,0,1
0.059568830,1,1,0,1,0,1
0.059568930,0,1,0,1,0,1
0.059569060,1,1,0,1,0,1
0.059569120,1,0,0,1,0,1
0.059569170,0,0,0,1,0,1
0.059569240,1,0,0,1,0,1
0.059569330,0,0,0,1,0,1
0.059569410,1,0,0,1,0,1
0.059569560,0,0,0,1,0,1
0.059569650,1,0,0,1,0,1
0.059569740,0,0,0,1,0,1
0.059569880,1,0,0,1,0,1
0.059569990,0,0,0,1,0,1
0.059570070,1,0,0,1,0,1
0.059570220,0,0,0,1,0,1
0.059570390,1,0,0,1,0,1
0.059570490,0,0,0,1,0,1
0.059570570,1,0,0,1,0,1
0.059570650,0,0,0,1,0,1
0.059570740,1,0,0,1,0,1
0.059570820,0,0,0,1,0,1
0.059570900,1,0,0,1,0,1
0.059571050,0,0,0,1,0,1
0.059571160,1,0,0,1,0,1
0.059571230,0,0,0,1,0,1
0.059571320,1,0,0,1,0,1
0.059571400,0,0,0,1,0,1
0.059571560,1,0,0,1,0,1
0.059571650,0,0,0,1,0,1
0.059571740,1,0,0,1,0,1
0.059571820,0,0,0,1,0,1
0.059571900,1,0,0,1,0,1
0.059571980,0,0,0,1,0,1
0.059572070,1,0,0,1,0,1
0.059572150,0,0,0,1,0,1
0.059572240,1,0,0,1,0,1
0.059572390,0,0,0,1,0,1
0.059572560,1,0,0,1,0,1
0.059572720,0,0,0,1,0,1
0.059572890,1,0,0,1,0,1
0.059572990,0,0,0,1,0,1
0.059573070,1,0,0,1,0,1
0.059573150,0,0,0,1,0,1
0.059573240,1,0,0,1,0,1
0.059573390,0,0,0,1,0,1
0.059573560,1,0,0,1,0,1
0.059573720,0,0,0,1,0,1
0.059573890,1,0,0,1,0,1
0.059574050,0,0,0,1,0,1
0.059574210,1,0,0,1,0,1
0.059574390,0,0,0,1,0,1
0.059574490,1,0,0,1,0,1
0.059574590,0,0,0,1,0,1
0.059574730,1,0,0,1,0,1
0.059574850,0,0,0,1,0,1
0.059574930,1,0,0,1,0,1
0.059575010,0,0,0,1,0,1
0.059575090,1,0,0,1,0,1
0.059575240,0,0,0,1,0,1
0.059575410,1,0,0,1,0,1
0.059575580,0,0,0,1,0,1
0.059575690,1,0,0,1,0,1
0.059575770,0,0,0,1,0,1
0.059575860,1,0,0,1,0,1
0.059575950,0,0,0,1,0,1
0.059576100,1,0,0,1,0,1
0.059576260,0,0,0,1,0,1
0.059576380,1,0,0,1,0,1
0.059576450,0,0,0,1,0,1
0.059576520,1,0,0,1,0,1
0.059576620,0,0,0,1,0,1
0.059576700,1,0,0,1,0,1
0.059576800,0,0,0,1,0,1
0.059577130,1,0,0,1,0,1
0.059577230,1,1,0,1,0,1
0.059577330,0,1,0,1,0,1
0.059577640,1,1,0,1,0,1
0.059577650,1,1,1,1,0,1
0.059577950,1,1,0,1,0,1
0.059578280,1,1,1,1,0,1
0.059578590,1,1,0,1,0,1
0.059578640,0,1,0,1,0,1
0.059578680,0,1,1,1,0,1
0.059578770,0,1,0,1,0,1
0.059578850,0,1,1,1,0,1
0.059578940,0,1,0,1,0,1
0.059579010,0,1,1,1,0,1
0.059579100,0,1,0,1,0,1
0.059579250,0,1,1,1,0,1
0.059579360,0,1,0,1,0,1
0.059579420,0,1,1,1,0,1
0.059579520,0,1,0,1,0,1
0.059579590,0,1,1,1,0,1
0.059579680,0,1,0,1,0,1
0.059579750,0,1,1,1,0,1
0.059579910,0,1,0,1,0,1
0.059580000,0,1,1,1,0,1
0.059580090,0,1,0,1,0,1
0.059580230,0,1,1,1,0,1
0.059580330,0,1,0,0,0,1
0.059580410,0,1,1,0,0,1
0.059580490,0,1,0,0,0,1
0.059580570,0,1,1,0,0,1
0.059580660,0,1,0,0,0,1
0.059580740,0,1,1,0,0,1
0.059580830,0,1,0,0,0,1
0.059580900,0,1,1,0,0,1
0.059580990,0,1,0,0,0,1
0.059581070,0,1,1,0,0,1
0.059581150,0,1,0,0,0,1
0.059581240,0,1,1,0,0,1
0.059581320,0,1,0,0,0,1
0.059581400,0,1,1,0,0,1
0.059581490,0,1,0,0,0,1
0.059581570,0,1,1,0,0,1
0.059581650,0,1,0,0,0,1
0.059581740,0,1,1,0,0,1
0.059581890,0,1,0,0,0,1
0.059582060,0,1,1,0,0,1
0.059582220,0,1,0,0,0,1
0.059582390,0,1,1,0,0,1
0.059582560,0,1,0,0,0,1
0.059582730,0,1,1,0,0,1
0.059582820,0,1,0,0,0,1
0.059582900,0,1,1,0,0,1
0.059583060,0,1,0,0,0,1
0.059583160,0,1,1,0,0,1
0.059583230,0,1,0,0,0,1
0.059583320,0,1,1,0,0,1
0.059583400,0,1,0,0,0,1
0.059583490,0,1,1,0,0,1
0.059583570,0,1,0,0,0,1
0.059583650,0,1,1,0,0,1
0.059583740,0,1,0,0,0,1
0.059583820,0,1,1,0,0,1
0.059583900,0,1,0,0,0,1
0.059584060,0,1,1,0,0,1
0.059584160,0,1,0,0,0,1
0.059584240,0,1,1,0,0,1
0.059584320,0,1,0,0,0,1
0.059584400,0,1,1,0,0,1
0.059584490,0,1,0,0,0,1
0.059584570,0,1,1,0,0,1
0.059584720,0,1,0,0,0,1
0.059584830,0,1,1,0,0,1
0.059584900,0,1,0,0,0,1
0.059584990,0,1,1,0,0,1
0.059585070,0,1,0,0,0,1
0.059585150,0,1,1,0,0,1
0.059585240,0,1,0,0,0,1
0.059585320,0,1,1,0,0,1
0.059585410,0,1,0,0,0,1
0.059585490,0,1,1,0,0,1
0.059585580,0,1,0,0,0,1
0.059585710,0,1,1,0,0,1
0.059585890,0,1,0,0,0,1
0.059586060,0,1,1,0,0,1
0.059586180,0,1,0,0,0,1
0.059586260,0,1,1,0,0,1
0.059586410,0,1,0,0,0,1
0.059586510,0,1,1,0,0,1
0.059586590,0,1,0,0,0,1
0.059586670,0,1,1,0,0,1
0.059586770,0,1,0,0,0,1
0.059586920,0,1,1,0,0,1
0.059587090,0,1,0,0,0,1
0.059587190,0,1,1,0,0,1
0.059587270,0,1,0,0,0,1
0.059587440,0,1,1,0,0,1
0.059587620,0,1,0,0,0,1
0.059587940,0,1,1,0,0,1
0.059588130,0,1,0,0,0,1
0.059588510,0,1,0,1,0,1
0.059588770,0,1,1,1,0,1
0.059589470,0,1,0,1,0,1
0.059598280,0,1,0,1,1,1
0.059598770,0,1,0,1,0,1
0.059598970,0,1,0,1,1,1
0.059599260,0,1,0,1,0,1
0.059599430,0,1,0,1,1,1
0.059599600,0,1,0,1,0,1
0.059599690,0,1,0,1,1,1
0.059599770,0,1,0,1,0,1
0.059599840,0,1,0,1,1,1
0.059599930,0,1,0,1,0,1
0.059600010,0,1,0,1,1,1
0.059600100,0,1,0,1,0,1
0.059600170,0,1,0,1,1,1
0.059600270,0,1,0,1,0,1
0.059600400,0,1,0,1,1,1
0.059600570,0,1,0,1,0,1
0.059600670,0,1,0,1,1,1
0.059600760,0,1,0,1,0,1
0.059600900,0,1,0,1,1,1
0.059600980,0,1,0,1,1,0
0.059601060,0,1,0,1,0,0
0.059601220,0,1,0,1,1,0
0.059601390,0,1,0,1,0,0
0.059601490,0,1,0,1,1,0
0.059601570,0,1,0,1,0,0
0.059601720,0,1,0,1,1,0
0.059601890,0,1,0,1,0,0
0.059601990,0,1,0,1,1,0
0.059602070,0,1,0,1,0,0
0.059602150,0,1,0,1,1,0
0.059602230,0,1,0,1,0,0
0.059602320,0,1,0,1,1,0
0.059602400,0,1,0,1,0,0
0.059602490,0,1,0,1,1,0
0.059602570,0,1,0,1,0,0
0.059602650,0,1,0,1,1,0
0.059602730,0,1,0,1,0,0
0.059602820,0,1,0,1,1,0
0.059602900,0,1,0,1,0,0
0.059602990,0,1,0,1,1,0
0.059603070,0,1,0,1,0,0
0.059603150,0,1,0,1,1,0
0.059603230,0,1,0,1,0,0
0.059603390,0,1,0,1,1,0
0.059603560,0,1,0,1,0,0
0.059603650,0,1,0,1,1,0
0.059603730,0,1,0,1,0,0
0.059603890,0,1,0,1,1,0
0.059604060,0,1,0,1,0,0
0.059604230,0,1,0,1,1,0
0.059604320,0,1,0,1,0,0
0.059604400,0,1,0,1,1,0
0.059604550,0,1,0,1,0,0
0.059604730,0,1,0,1,1,0
0.059604890,0,1,0,1,0,0
0.059604990,0,1,0,1,1,0
0.059605060,0,1,0,1,0,0
0.059605150,0,1,0,1,1,0
0.059605230,0,1,0,1,0,0
0.059605320,0,1,0,1,1,0
0.059605400,0,1,0,1,0,0
0.059605550,0,1,0,1,1,0
0.059605720,0,1,0,1,0,0
0.059605820,0,1,0,1,1,0
0.059605900,0,1,0,1,0,0
0.059606050,0,1,0,1,1,0
0.059606150,0,1,0,1,0,0
0.059606230,0,1,0,1,1,0
0.059606380,0,1,0,1,0,0
0.059606550,0,1,0,1,1,0
0.059606720,0,1,0,1,0,0
0.059606820,0,1,0,1,1,0
0.059606920,0,1,0,1,0,0
0.059607060,0,1,0,1,1,0
0.059607240,0,1,0,1,0,0
0.059607410,0,1,0,1,1,0
0.059607580,0,1,0,1,0,0
0.059607690,0,1,0,1,1,0
0.059607760,0,1,0,1,0,0
0.059607940,0,1,0,1,1,0
0.059608090,0,1,0,1,0,0
0.059608200,0,1,0,1,1,0
0.059608280,0,1,0,1,0,0
0.059608360,0,1,0,1,1,0
0.059608450,0,1,0,1,0,0
0.059608540,0,1,0,1,1,0
0.059608610,0,1,0,1,0,0
0.059608970,0,1,0,1,1,0
0.059609280,0,1,0,1,1,1
0.059609440,0,1,0,1,0,1
0.059648460,0,1,0,1,1,1
0.059649490,0,1,0,1,0,1
0.062129860,0,1,1,1,0,1
0.062130810,0,1,0,1,0,1
0.063553550,0,1,1,1,0,1
0.063554500,0,1,0,1,0,1
0.064633660,0,1,0,1,1,1
0.064634700,0,1,0,1,0,1
0.066344290,0,1,1,1,0,1
0.066344520,0,1,0,1,0,1
0.066344610,0,1,1,1,0,1
0.066344890,0,1,0,1,0,1
0.066344950,0,1,1,1,0,1
0.066345080,0,1,0,1,0,1
0.066345280,0,1,1,1,0,1
0.066345380,0,1,0,1,0,1
0.066345430,0,1,1,1,0,1
0.066345570,0,1,0,1,0,1
0.066345680,0,1,1,1,0,1
0.066345770,0,1,0,1,0,1
0.066345840,0,1,1,1,0,1
0.066345940,0,1,0,1,0,1
0.066346080,0,1,1,1,0,1
0.066346250,0,1,0,1,0,1
0.066346410,0,1,1,1,0,1
0.066346580,0,1,0,1,0,1
0.066346740,0,1,1,1,0,1
0.066346850,0,1,0,1,0,1
0.066346920,0,1,1,1,0,1
0.066347010,0,1,0,1,0,1
0.066347080,0,1,1,1,0,1
0.066347170,0,1,0,1,0,1
0.066347230,0,1,0,0,0,1
0.066347240,0,1,1,0,0,1
0.066347330,0,1,0,0,0,1
0.066347410,0,1,1,0,0,1
0.066347500,0,1,0,0,0,1
0.066347570,0,1,1,0,0,1
0.066347660,0,1,0,0,0,1
0.066347730,0,1,1,0,0,1
0.066347890,0,1,0,0,0,1
0.066347980,0,1,1,0,0,1
0.066348070,0,1,0,0,0,1
0.066348150,0,1,1,0,0,1
0.066348230,0,1,0,0,0,1
0.066348310,0,1,1,0,0,1
0.066348400,0,1,0,0,0,1
0.066348480,0,1,1,0,0,1
0.066348560,0,1,0,0,0,1
0.066348720,0,1,1,0,0,1
0.066348890,0,1,0,0,0,1
0.066349060,0,1,1,0,0,1
0.066349150,0,1,0,0,0,1
0.066349230,0,1,1,0,0,1
0.066349310,0,1,0,0,0,1
0.066349400,0,1,1,0,0,1
0.066349550,0,1,0,0,0,1
0.066349730,0,1,1,0,0,1
0.066349890,0,1,0,0,0,1
0.066350060,0,1,1,0,0,1
0.066350220,0,1,0,0,0,1
0.066350390,0,1,1,0,0,1
0.066350550,0,1,0,0,0,1
0.066350650,0,1,1,0,0,1
0.066350730,0,1,0,0,0,1
0.066350880,0,1,1,0,0,1
0.066351050,0,1,0,0,0,1
0.066351220,0,1,1,0,0,1
0.066351320,0,1,0,0,0,1
0.066351400,0,1,1,0,0,1
0.066351550,0,1,0,0,0,1
0.066351650,0,1,1,0,0,1
0.066351740,0,1,0,0,0,1
0.066351820,0,1,1,0,0,1
0.066351910,0,1,0,0,0,1
0.066351990,0,1,1,0,0,1
0.066352090,0,1,0,0,0,1
0.066352230,0,1,1,0,0,1
0.066352410,0,1,0,0,0,1
0.066352510,0,1,1,0,0,1
0.066352600,0,1,0,0,0,1
0.066352750,0,1,1,0,0,1
0.066352870,0,1,0,0,0,1
0.066352950,0,1,1,0,0,1
0.066353070,0,1,0,0,0,1
0.066353380,0,1,1,0,0,1
0.066353720,0,1,0,0,0,1
0.066354270,0,1,0,1,0,1
0.066362240,0,1,0,1,1,1
0.066362370,0,1,0,1,0,1
0.066362420,0,1,0,1,1,1
0.066362580,0,1,0,1,0,1
0.066362750,0,1,0,1,1,1
0.066362920,0,1,0,1,0,1
0.066363070,0,1,0,1,1,1
0.066363190,0,1,0,1,0,1
0.066363250,0,1,0,1,1,1
0.066363340,0,1,0,1,0,1
0.066363420,0,1,0,1,1,1
0.066363500,0,1,0,1,0,1
0.066363580,0,1,0,1,1,1
0.066363730,0,1,0,1,0,1
0.066363820,0,1,0,1,1,1
0.066363900,0,1,0,1,1,0
0.066363910,0,1,0,1,0,0
0.066363990,0,1,0,1,1,0
0.066364070,0,1,0,1,0,0
0.066364220,0,1,0,1,1,0
0.066364320,0,1,0,1,0,0
0.066364400,0,1,0,1,1,0
0.066364550,0,1,0,1,0,0
0.066364710,0,1,0,1,1,0
0.066364880,0,1,0,1,0,0
0.066365050,0,1,0,1,1,0
0.066365220,0,1,0,1,0,0
0.066365320,0,1,0,1,1,0
0.066365390,0,1,0,1,0,0
0.066365480,0,1,0,1,1,0
0.066365560,0,1,0,1,0,0
0.066365650,0,1,0,1,1,0
0.066365730,0,1,0,1,0,0
0.066365890,0,1,0,1,1,0
0.066366050,0,1,0,1,0,0
0.066366150,0,1,0,1,1,0
0.066366220,0,1,0,1,0,0
0.066366390,0,1,0,1,1,0
0.066366480,0,1,0,1,0,0
0.066366560,0,1,0,1,1,0
0.066366640,0,1,0,1,0,0
0.066366730,0,1,0,1,1,0
0.066366880,0,1,0,1,0,0
0.066366990,0,1,0,1,1,0
0.066367060,0,1,0,1,0,0
0.066367150,0,1,0,1,1,0
0.066367230,0,1,0,1,0,0
0.066367390,0,1,0,1,1,0
0.066367550,0,1,0,1,0,0
0.066367650,0,1,0,1,1,0
0.066367730,0,1,0,1,0,0
0.066367880,0,1,0,1,1,0
0.066367980,0,1,0,1,0,0
0.066368060,0,1,0,1,1,0
0.066368150,0,1,0,1,0,0
0.066368230,0,1,0,1,1,0
0.066368370,0,1,0,1,0,0
0.066368540,0,1,0,1,1,0
0.066368720,0,1,0,1,0,0
0.066368880,0,1,0,1,1,0
0.066369010,0,1,0,1,0,0
0.066369090,0,1,0,1,1,0
0.066369230,0,1,0,1,0,0
0.066369340,0,1,0,1,1,0
0.066369430,0,1,0,1,0,0
0.066369570,0,1,0,1,1,0
0.066369750,0,1,0,1,0,0
0.066369870,0,1,0,1,1,0
0.066369920,0,1,0,1,0,0
0.066370100,0,1,0,1,1,0
0.066370130,1,1,0,1,1,0
0.066370260,1,1,0,1,0,0
0.066370320,0,1,0,1,0,0
0.066370420,1,1,0,1,0,0
0.066370450,1,1,0,1,1,0
0.066370600,1,1,0,1,0,0
0.066370620,0,1,0,1,0,0
0.066370800,1,1,0,1,0,0
0.066370940,0,1,0,1,0,0
0.066371190,1,1,0,1,0,0
0.066371290,0,1,0,1,0,0
0.066371410,1,1,0,1,0,1
0.066371530,0,1,0,1,0,1
